seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
287,S100ULYR,E21671,,1010001082655.0,レオス・キャピタルワークス株式会社,G14291,30.0,10A000,160.0,2024-02-16,2025-02-17,2024-11-08 10:12,半期報告書（内国投資信託受益証券）－第4期(2024/02/16－2025/02/17),,,,,,,0,0,0,1,1,0,0,1,1
288,S100UMHT,E05664,38370,8010401052268.0,アドソル日進株式会社,,10.0,042000,135.0,,,2024-11-08 10:12,確認書,,,,,,,0,0,0,0,1,0,0,0,1
289,S100ULYV,E21671,,1010001082655.0,レオス・キャピタルワークス株式会社,G14291,30.0,04A000,30.0,,,2024-11-08 10:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
290,S100UN45,E01953,69630,9130001000052.0,ローム株式会社,,10.0,042000,135.0,,,2024-11-08 10:12,確認書,,,,,,,0,0,0,0,1,0,0,0,1
291,S100UO8N,E32437,,2250001015730.0,ワイエムアセットマネジメント株式会社,G12277,30.0,04A000,30.0,,,2024-11-08 10:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
292,S100UNEF,E03759,,7010001008687.0,みずほ証券株式会社,,60.0,030000,350.0,,,2024-11-08 10:14,大量保有報告書（特例対象株券等）,E34289,,,,,,0,0,0,1,1,1,0,1,1
293,S100UNEJ,E03759,,7010001008687.0,みずほ証券株式会社,,60.0,030002,350.0,,,2024-11-08 10:14,変更報告書（特例対象株券等）,E14042,,,,S100U5WP,,0,0,0,1,1,1,0,1,1
294,S100UNEH,E03759,,7010001008687.0,みずほ証券株式会社,,60.0,030000,350.0,,,2024-11-08 10:14,大量保有報告書（特例対象株券等）,E05162,,,,,,0,0,0,1,1,1,0,1,1
295,S100UNEE,E03759,,7010001008687.0,みずほ証券株式会社,,60.0,030000,350.0,,,2024-11-08 10:14,大量保有報告書（特例対象株券等）,E39426,,,,,,0,0,0,1,1,1,0,1,1
296,S100UNEG,E03759,,7010001008687.0,みずほ証券株式会社,,60.0,030000,350.0,,,2024-11-08 10:14,大量保有報告書（特例対象株券等）,E31878,,,,,,0,0,0,1,1,1,0,1,1
297,S100UNEI,E03759,,7010001008687.0,みずほ証券株式会社,,60.0,030000,350.0,,,2024-11-08 10:14,大量保有報告書（特例対象株券等）,E13756,,,,,,0,0,0,1,1,1,0,1,1
298,S100UNDE,E02140,72760,1010401009745.0,株式会社小糸製作所,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:15,半期報告書－第125期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
299,S100UM93,E01417,59470,2180001021323.0,リンナイ株式会社,,10.0,170000,220.0,,,2024-11-08 10:15,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
300,S100UNEA,E02140,72760,1010401009745.0,株式会社小糸製作所,,10.0,042000,135.0,,,2024-11-08 10:16,確認書,,,,,,,0,0,0,0,1,0,0,0,1
301,S100UNEO,E03628,,9010001034962.0,みずほ信託銀行株式会社,,60.0,030002,350.0,,,2024-11-08 10:16,変更報告書（特例対象株券等）,E30130,,,,,,0,0,0,1,1,1,0,1,1
302,S100UNEP,E03628,,9010001034962.0,みずほ信託銀行株式会社,,60.0,030002,350.0,,,2024-11-08 10:16,変更報告書（特例対象株券等）,E02336,,,,S100S584,,0,0,0,1,1,1,0,1,1
303,S100UO90,E01233,56320,8010001058095.0,三菱製鋼株式会社,,10.0,042100,135.0,,,2024-11-08 10:16,確認書,,,,,S100UNXP,,0,0,0,0,1,0,0,0,1
304,S100UNIY,E02947,27330,5040001020385.0,株式会社あらた,,10.0,170000,220.0,,,2024-11-08 10:16,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
305,S100UMUH,E00334,22820,6120001077615.0,日本ハム株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:18,半期報告書－第80期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
306,S100UNF0,E10677,,9010001021473.0,アセットマネジメントＯｎｅ株式会社,,60.0,030002,350.0,,,2024-11-08 10:18,変更報告書（特例対象株券等）,E02092,,,,S100SKY0,,0,0,0,1,1,0,0,1,1
307,S100UNEY,E10677,,9010001021473.0,アセットマネジメントＯｎｅ株式会社,,60.0,030002,350.0,,,2024-11-08 10:18,変更報告書（特例対象株券等）,E03520,,,,S100RQFO,,0,0,0,1,1,0,0,1,1
308,S100UNEV,E10677,,9010001021473.0,アセットマネジメントＯｎｅ株式会社,,60.0,030000,350.0,,,2024-11-08 10:18,大量保有報告書（特例対象株券等）,E37165,,,,,,0,0,0,1,1,0,0,1,1
309,S100UNEW,E10677,,9010001021473.0,アセットマネジメントＯｎｅ株式会社,,60.0,030002,350.0,,,2024-11-08 10:18,変更報告書（特例対象株券等）,E32138,,,,,,0,0,0,1,1,1,0,1,1
310,S100UNF1,E10677,,9010001021473.0,アセットマネジメントＯｎｅ株式会社,,60.0,030002,350.0,,,2024-11-08 10:18,変更報告書（特例対象株券等）,E36134,,,,S100L7F7,,0,0,0,1,1,1,0,1,1
311,S100UNEZ,E10677,,9010001021473.0,アセットマネジメントＯｎｅ株式会社,,60.0,030002,350.0,,,2024-11-08 10:18,変更報告書（特例対象株券等）,E00819,,,,S100S1ZD,,0,0,0,1,1,1,0,1,1
312,S100UNEU,E10677,,9010001021473.0,アセットマネジメントＯｎｅ株式会社,,60.0,030002,350.0,,,2024-11-08 10:18,変更報告書（特例対象株券等）,E00327,,,,S100NUG0,,0,0,0,1,1,1,0,1,1
313,S100UNEX,E10677,,9010001021473.0,アセットマネジメントＯｎｅ株式会社,,60.0,030002,350.0,,,2024-11-08 10:18,変更報告書（特例対象株券等）,E37504,,,,,,0,0,0,1,1,1,0,1,1
314,S100UO9A,E01233,56320,8010001058095.0,三菱製鋼株式会社,,10.0,042300,135.0,,,2024-11-08 10:19,確認書,,,,,S100UNXT,,0,0,0,0,1,0,0,0,1
315,S100UO8O,E05048,47330,6011101003926.0,株式会社オービックビジネスコンサルタント,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:20,半期報告書－第46期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
316,S100UNQ0,E01481,61030,1180001081319.0,オークマ株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:21,半期報告書－第161期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
317,S100UO95,E02776,99820,7180001037793.0,タキヒヨー株式会社,,10.0,170000,220.0,,,2024-11-08 10:21,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
318,S100UO9E,E01233,56320,8010001058095.0,三菱製鋼株式会社,,10.0,042300,135.0,,,2024-11-08 10:21,確認書,,,,,S100UNXW,,0,0,0,0,1,0,0,0,1
319,S100UN6J,E01136,53340,3180001010845.0,日本特殊陶業株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:22,半期報告書－第125期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
320,S100UO8Z,E05048,47330,6011101003926.0,株式会社オービックビジネスコンサルタント,,10.0,042000,135.0,,,2024-11-08 10:22,確認書,,,,,,,0,0,0,0,1,0,0,0,1
321,S100UN6C,E01136,53340,3180001010845.0,日本特殊陶業株式会社,,10.0,042000,135.0,,,2024-11-08 10:22,確認書,,,,,,,0,0,0,0,1,0,0,0,1
322,S100UNP1,E04501,95060,4370001011311.0,東北電力株式会社,,60.0,010002,350.0,,,2024-11-08 10:23,変更報告書,E00137,,,,,,0,0,0,1,1,1,0,1,1
323,S100UNQF,E01481,61030,1180001081319.0,オークマ株式会社,,10.0,042000,135.0,,,2024-11-08 10:24,確認書,,,,,,,0,0,0,0,1,0,0,0,1
324,S100UNI9,E25662,70220,8120001166449.0,サノヤスホールディングス株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:24,半期報告書－第14期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
325,S100UMUM,E00334,22820,6120001077615.0,日本ハム株式会社,,10.0,042000,135.0,,,2024-11-08 10:24,確認書,,,,,,,0,0,0,0,1,0,0,0,1
326,S100UNB2,E25662,70220,8120001166449.0,サノヤスホールディングス株式会社,,10.0,042000,135.0,,,2024-11-08 10:25,確認書,,,,,,,0,0,0,0,1,0,0,0,1
327,S100UO6C,E00529,31070,7120001077473.0,ダイワボウホールディングス株式会社,,10.0,170000,220.0,,,2024-11-08 10:25,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
328,S100UO9J,E01233,56320,8010001058095.0,三菱製鋼株式会社,,10.0,042300,135.0,,,2024-11-08 10:25,確認書,,,,,S100UNXY,,0,0,0,0,1,0,0,0,1
329,S100UO9K,E01876,66400,4130001014899.0,Ｉ‐ＰＥＸ株式会社,,40.0,040000,290.0,,,2024-11-08 10:26,意見表明報告書,,E40197,,,S100UO6K,,0,0,0,1,1,0,0,1,1
330,S100UO3F,E01977,68620,9020001009369.0,ミナトホールディングス株式会社,,10.0,170000,220.0,,,2024-11-08 10:27,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
331,S100UO9B,E01977,68620,9020001009369.0,ミナトホールディングス株式会社,,10.0,170000,220.0,,,2024-11-08 10:27,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
332,S100UO62,E02686,49560,9120001077414.0,コニシ株式会社,,10.0,170000,220.0,,,2024-11-08 10:27,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
333,S100UNFH,E11943,,,Ｅｖｏ　Ｆｕｎｄ,,60.0,010002,350.0,,,2024-11-08 10:28,変更報告書,E38477,,,,S100UGC5,,0,0,0,1,1,1,0,1,1
334,S100UMVY,E01280,56590,2120001093269.0,日本精線株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:28,半期報告書－第95期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
335,S100UN2V,E01462,34350,2040001040188.0,サンコーテクノ株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:29,半期報告書－第61期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
336,S100UO9R,E01233,56320,8010001058095.0,三菱製鋼株式会社,,10.0,042100,135.0,,,2024-11-08 10:29,確認書,,,,,S100UNY2,,0,0,0,0,1,0,0,0,1
337,S100UNK9,E03810,,6010001074037.0,野村證券株式会社,,60.0,030000,350.0,,,2024-11-08 10:29,大量保有報告書（特例対象株券等）,E01717,,,,,,0,0,0,1,1,1,0,1,1
338,S100UNC8,E04804,97440,1180001027412.0,株式会社メイテックグループホールディングス,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:30,半期報告書－第52期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
339,S100UNUO,E01260,54460,9110001023162.0,北越メタル株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:30,半期報告書－第109期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
340,S100UNCA,E04804,97440,1180001027412.0,株式会社メイテックグループホールディングス,,10.0,042000,135.0,,,2024-11-08 10:30,確認書,,,,,,,0,0,0,0,1,0,0,0,1
341,S100UNN7,E01280,56590,2120001093269.0,日本精線株式会社,,10.0,042000,135.0,,,2024-11-08 10:30,確認書,,,,,,,0,0,0,0,1,0,0,0,1
342,S100UNUX,E01260,54460,9110001023162.0,北越メタル株式会社,,10.0,042000,135.0,,,2024-11-08 10:32,確認書,,,,,,,0,0,0,0,1,0,0,0,1
343,S100UO35,E01109,51990,5010001027937.0,不二ラテックス株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:33,半期報告書－第77期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
344,S100UO9U,E02140,72760,1010401009745.0,株式会社小糸製作所,,10.0,023001,40.0,,,2024-11-08 10:34,訂正有価証券届出書（参照方式）,,,,,S100ULFF,,0,0,0,1,1,0,0,1,1
345,S100UN85,E00148,18700,6180001018506.0,矢作建設工業株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:34,半期報告書－第84期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
346,S100UO2O,E01109,51990,5010001027937.0,不二ラテックス株式会社,,10.0,042000,135.0,,,2024-11-08 10:34,確認書,,,,,,,0,0,0,0,1,0,0,0,1
347,S100UNVL,E00148,18700,6180001018506.0,矢作建設工業株式会社,,10.0,042000,135.0,,,2024-11-08 10:35,確認書,,,,,,,0,0,0,0,1,0,0,0,1
348,S100UNDM,E04357,93680,3180001035446.0,キムラユニティー株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:35,半期報告書－第54期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
349,S100UN3Z,E01462,34350,2040001040188.0,サンコーテクノ株式会社,,10.0,042000,135.0,,,2024-11-08 10:36,確認書,,,,,,,0,0,0,0,1,0,0,0,1
350,S100UNFE,E04357,93680,3180001035446.0,キムラユニティー株式会社,,10.0,042000,135.0,,,2024-11-08 10:37,確認書,,,,,,,0,0,0,0,1,0,0,0,1
351,S100UNKE,E03810,,6010001074037.0,野村證券株式会社,,60.0,030002,350.0,,,2024-11-08 10:37,変更報告書（特例対象株券等）,E02030,,,,S100UBSC,,0,0,0,1,1,1,0,1,1
352,S100UOA1,E02143,72020,5010701000904.0,いすゞ自動車株式会社,,10.0,170000,220.0,,,2024-11-08 10:38,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
353,S100UNKF,E03810,,6010001074037.0,野村證券株式会社,,60.0,030002,350.0,,,2024-11-08 10:39,変更報告書（特例対象株券等）,E01917,,,,S100UKB3,,0,0,0,1,1,1,0,1,1
354,S100UO3B,E02194,59490,7020001045218.0,ユニプレス株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:39,半期報告書－第86期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
355,S100UMVK,E06459,,2700150002748.0,ユービーエス・エイ・ジー（銀行）,,60.0,030002,350.0,,,2024-11-08 10:40,変更報告書（特例対象株券等）,E02978,,,,,,0,0,0,1,1,1,0,1,1
356,S100UNRU,E01617,63250,4190001009381.0,株式会社タカキタ,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:40,半期報告書－第81期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
357,S100UNRZ,E01617,63250,4190001009381.0,株式会社タカキタ,,10.0,042000,135.0,,,2024-11-08 10:41,確認書,,,,,,,0,0,0,0,1,0,0,0,1
358,S100UOA5,E00923,45070,9120001077430.0,塩野義製薬株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:41,半期報告書－第160期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
359,S100UMNS,E09111,,,ベイリー・ギフォード・アンド・カンパニー,,60.0,030002,350.0,,,2024-11-08 10:41,変更報告書（特例対象株券等）,E02042,,,,S100HOKJ,,0,0,0,1,1,1,0,1,1
360,S100UNML,E03810,,6010001074037.0,野村證券株式会社,,60.0,030002,350.0,,,2024-11-08 10:41,変更報告書（特例対象株券等）,E02127,,,,S100QA0V,,0,0,0,1,1,1,0,1,1
361,S100UNRL,E02692,82850,5220001006845.0,三谷産業株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:43,半期報告書－第100期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
362,S100UOAI,E00923,45070,9120001077430.0,塩野義製薬株式会社,,10.0,042000,135.0,,,2024-11-08 10:44,確認書,,,,,,,0,0,0,0,1,0,0,0,1
363,S100UNRW,E02692,82850,5220001006845.0,三谷産業株式会社,,10.0,042000,135.0,,,2024-11-08 10:44,確認書,,,,,,,0,0,0,0,1,0,0,0,1
364,S100UOAG,E01202,52800,1080001010527.0,ヨシコン株式会社,,10.0,170000,220.0,,,2024-11-08 10:45,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
365,S100UMOJ,E09111,,,ベイリー・ギフォード・アンド・カンパニー,,60.0,030002,350.0,,,2024-11-08 10:46,変更報告書（特例対象株券等）,E01480,,,,S100IGTL,,0,0,0,1,1,1,0,1,1
366,S100UO3Q,E02194,59490,7020001045218.0,ユニプレス株式会社,,10.0,042000,135.0,,,2024-11-08 10:47,確認書,,,,,,,0,0,0,0,1,0,0,0,1
367,S100UNUW,E01236,56090,8020001074100.0,日本鋳造株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:47,半期報告書－第103期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
368,S100UOA9,E00316,17200,9011001040166.0,東急建設株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:47,半期報告書－第22期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
369,S100UOAH,E01929,69250,1010001008651.0,ウシオ電機株式会社,,10.0,170000,220.0,,,2024-11-08 10:48,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
370,S100UNV9,E01236,56090,8020001074100.0,日本鋳造株式会社,,10.0,042000,135.0,,,2024-11-08 10:48,確認書,,,,,,,0,0,0,0,1,0,0,0,1
371,S100UNMP,E03810,,6010001074037.0,野村證券株式会社,,60.0,030002,350.0,,,2024-11-08 10:50,変更報告書（特例対象株券等）,E02129,,,,S100U66C,,0,0,0,1,1,1,0,1,1
372,S100UNTF,E02745,99020,8120001077522.0,株式会社日伝,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:50,半期報告書－第74期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
373,S100UNTN,E04153,90230,4010501022810.0,東京地下鉄株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:51,半期報告書－第21期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
374,S100UOAP,E00316,17200,9011001040166.0,東急建設株式会社,,10.0,042000,135.0,,,2024-11-08 10:51,確認書,,,,,,,0,0,0,0,1,0,0,0,1
375,S100UNVD,E02745,99020,8120001077522.0,株式会社日伝,,10.0,042000,135.0,,,2024-11-08 10:52,確認書,,,,,,,0,0,0,0,1,0,0,0,1
376,S100UNJS,E03810,,6010001074037.0,野村證券株式会社,,60.0,030002,350.0,,,2024-11-08 10:55,変更報告書（特例対象株券等）,E01601,,,,S100RZ0L,,0,0,0,1,1,1,0,1,1
377,S100UNVW,E04153,90230,4010501022810.0,東京地下鉄株式会社,,10.0,042000,135.0,,,2024-11-08 10:55,確認書,,,,,,,0,0,0,0,1,0,0,0,1
378,S100UNJY,E03810,,6010001074037.0,野村證券株式会社,,60.0,030002,350.0,,,2024-11-08 10:57,変更報告書（特例対象株券等）,E32988,,,,S100SBSN,,0,0,0,1,1,1,0,1,1
379,S100UOAZ,E04462,46760,1010401032433.0,株式会社フジ・メディア・ホールディングス,,10.0,170000,220.0,,,2024-11-08 10:58,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
380,S100UO8G,E31012,28830,2010001048993.0,株式会社大冷,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 10:59,半期報告書－第54期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
381,S100UNEC,E23808,,,アーチザン・インベストメンツ・ジーピー・エルエルシー,,60.0,030000,350.0,,,2024-11-08 10:59,大量保有報告書（特例対象株券等）,E00486,,,,,,0,0,0,1,1,1,0,1,1
382,S100UOAD,E01988,69290,2270001000573.0,日本セラミック株式会社,,10.0,170000,220.0,,,2024-11-08 11:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
383,S100UO8K,E31012,28830,2010001048993.0,株式会社大冷,,10.0,042000,135.0,,,2024-11-08 11:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
384,S100UNK8,E03810,,6010001074037.0,野村證券株式会社,,60.0,030000,350.0,,,2024-11-08 11:00,大量保有報告書（特例対象株券等）,E01757,,,,,,0,0,0,1,1,1,0,1,1
385,S100UNWE,E02077,67300,9010001072343.0,株式会社アクセル,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 11:01,半期報告書－第30期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
386,S100UNX4,E02077,67300,9010001072343.0,株式会社アクセル,,10.0,042000,135.0,,,2024-11-08 11:02,確認書,,,,,,,0,0,0,0,1,0,0,0,1
387,S100UO9T,E01867,68350,4010701012116.0,アライドテレシスホールディングス株式会社,,10.0,170000,220.0,,,2024-11-08 11:03,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
388,S100UNMI,E01806,65160,1013301004808.0,山洋電気株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 11:04,半期報告書－第123期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
389,S100UNJE,E01806,65160,1013301004808.0,山洋電気株式会社,,10.0,042000,135.0,,,2024-11-08 11:05,確認書,,,,,,,0,0,0,0,1,0,0,0,1
390,S100UMXO,E02367,79740,1130001011420.0,任天堂株式会社,,10.0,042000,135.0,,,2024-11-08 11:06,確認書,,,,,,,0,0,0,0,1,0,0,0,1
391,S100UNDC,E02126,70110,8010401050387.0,三菱重工業株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 11:06,半期報告書,,,,,,,0,0,0,1,1,0,0,1,1
392,S100UN21,E04535,97010,5010001008821.0,株式会社東京會舘,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 11:07,半期報告書－第131期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
393,S100UNKC,E02126,70110,8010401050387.0,三菱重工業株式会社,,10.0,042000,135.0,,,2024-11-08 11:08,確認書,,,,,,,0,0,0,0,1,0,0,0,1
394,S100UO2S,E01166,52370,9140001010083.0,株式会社ノザワ,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 11:08,半期報告書－第165期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
395,S100UN36,E04535,97010,5010001008821.0,株式会社東京會舘,,10.0,042000,135.0,,,2024-11-08 11:09,確認書,,,,,,,0,0,0,0,1,0,0,0,1
396,S100UMX3,E03109,82080,7080101008234.0,株式会社エンチョー,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 11:10,半期報告書－第64期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
397,S100UO3N,E01166,52370,9140001010083.0,株式会社ノザワ,,10.0,042000,135.0,,,2024-11-08 11:10,確認書,,,,,,,0,0,0,0,1,0,0,0,1
398,S100UMXN,E03109,82080,7080101008234.0,株式会社エンチョー,,10.0,042000,135.0,,,2024-11-08 11:11,確認書,,,,,,,0,0,0,0,1,0,0,0,1
399,S100UNGM,E00601,81140,6120001024419.0,株式会社デサント,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 11:11,半期報告書－第68期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
400,S100UOBR,E04289,93100,9190001015895.0,日本トランスシティ株式会社,,10.0,170000,220.0,,,2024-11-08 11:11,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
401,S100UMXB,E02367,79740,1130001011420.0,任天堂株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-08 11:11,半期報告書－第85期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
402,S100UNI8,E00601,81140,6120001024419.0,株式会社デサント,,10.0,042000,135.0,,,2024-11-08 11:12,確認書,,,,,,,0,0,0,0,1,0,0,0,1
